rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,aesthetic_score,is_disruptive,phase
4,"Nice for dry, cracked heels","I've been using this on my feet rather than my face. It's just too heavy and thick for a face cream. After 4 days, my heels are definitely softer.<br /><br />It seems to absorb reasonably quickly, but slower than my usual moisturizer and skin cream. I can't detect any perfumes in this and that's definitely good.",[],B08GMC5ZRY,B08GMC5ZRY,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2020-10-04 17:58:00.664,0,False,All Beauty,0.555323604,False,Baseline
4,Good with coarse donkey hair,I don't really have any use for the gloves included in this set. The curry comb is what I wanted. It works like it should and removes excess hair without pinching. Our donkey seems to really prefer a curry comb to any other type of brush and he likes this one.,[],B0929B8N9L,B0929B8N9L,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2021-07-30 17:46:20.191,0,False,All Beauty,0.5106736688,False,Baseline
3,Strong chemical type scent,This stuff smells. A lot. And it lingers for hours. I actually ended up washing my face all over again to get it off before going to sleep.<br /><br />The lotion itself is smooth and didn't irritate my skin. It seems to absorb reasonably fast as well. But....that awful smell is a deal breaker for me.,[],B07KQ32Z8C,B07KQ32Z8C,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,2021-08-10 22:35:22.374,1,False,All Beauty,0.4381019823,False,Baseline
1,So disappointed,"[[VIDEOID:3de2bb88b3773ef8a1507ffa36dfd57c]] This whole wig is a scam. I’m really trying to understand where all of these great reviews came from.<br />This is worth Nowhere near the amount of money that I paid for this. The hairline was not pre-plucked, the knots were not bleached, and the frontal part is not the same length as the rest of the hair. I ordered a 20 inch and the frontal part is maybe 10 inches long.<br />I have included pictures. This will be going back today.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81-azJq7v7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81-azJq7v7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81-azJq7v7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81kKVJU2ZoL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81kKVJU2ZoL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81kKVJU2ZoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0998FFCK6,B0998FFCK6,AHPPX3NV2FSHEMKJVSFB23INOXFA,2021-08-17 17:16:32.105,2,True,All Beauty,0.48387518350000003,False,Utilitarian
5,It’s cute but you have to play with it…,[[VIDEOID:d0c52af0efb43e01223c088eae46c351]] This is definitely a wig that you will have to play with to get it where you want it. But no complaints for me. No weird smell and the hair curls nicely.,[],B09HGGBTV4,B09HGGBTV4,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-03-22 00:16:43.989,0,False,All Beauty,0.5932075735,False,Utilitarian
5,It’s cute…,"I’m pleasantly surprised with this wig. It’s soft, doesn’t shed, and is exactly as described. There are some short hairs in the way but it’s nothing major. The lace is not harsh at all. If you’re into colored hair, I would definitely recommend this.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71K3NNt2VRL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71K3NNt2VRL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71K3NNt2VRL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71dZy-+f2tL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71dZy-+f2tL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71dZy-+f2tL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71nPQ4GsocL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71nPQ4GsocL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71nPQ4GsocL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09C5WY6TG,B09C5WY6TG,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-06-10 13:06:10.257,1,False,All Beauty,0.6310602821,True,Congruence
4,Basic unit…nothing that stands out,It’s a nice wig for the most part. The hair doesn’t fall the same way it does in the pictures. Also the knots are very big on this unit. They look like ants to be honest. It is not preplucked.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71HUIhzzlhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71HUIhzzlhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71HUIhzzlhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71udFKumtPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71udFKumtPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71udFKumtPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B1M771DJ,B0B1M771DJ,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-06-15 12:58:15.826,1,False,All Beauty,0.5245735852,False,Congruence
1,Not the same color. I wouldn’t buy it,"[[VIDEOID:a60247ffbd9b2dafeea155a50c4972d7]] They pulled off the greatest heist with this one. 😂<br />This is not the same color that is posted. Do not waste your money.<br /><br />Update: The seller updated the color. If you look at my video, the color that was posted was a dark blue. After my review, they updated the color to show light blue.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71M1X8Gc9+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71M1X8Gc9+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71M1X8Gc9+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09Z6K74LS,B09Z6K74LS,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-06-21 20:29:09.188,1,False,All Beauty,0.46847457480000004,False,Congruence
3,Not the best,"[[VIDEOID:84b767f90d17c2a1b68e9f37f8dbc402]] It has potential but it depends on how you are with wigs. Straight out of the pack, it looks really nice. It had great parting space . Once I started combing through it, I realized that the hair on the lace part is shorter than the rest of the hair. Because of that, it makes the hair look very damaged. It has a ton of short hairs. You cannot straighten those to look smooth. Even with a wax stick, it didn’t help them.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71mzViKomzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71mzViKomzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71mzViKomzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B2LLKFN8,B0B2LLKFN8,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-07-02 00:12:21.275,1,False,All Beauty,0.5479150159,False,Congruence
1,Sheds terrible,Sheds way too much. Throwing away,[],B0B1Q96B86,B0B1Q96B86,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-07-13 10:10:16.470,2,False,All Beauty,0.3431088889,False,Congruence
5,Very pretty,Turned out better than the other ones I reviewed. Very soft and well constructed. Would recommend!,[],B0B48GBKT9,B0B48GBKT9,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-07-13 10:12:39.842,1,False,All Beauty,0.4454539859,False,Congruence
5,The best!,These eyelashes are everything!!!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71NJfQUZlBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71NJfQUZlBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71NJfQUZlBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B8YZDD5M,B0B5XFVSXY,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-09-02 12:36:49.030,1,False,,0.5555125524,False,Congruence
4,Cute,These are cute lashes. Great for those on a budget.,[],B0BGBF4T64,B0B5XFVSXY,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-10-31 13:58:44.290,0,False,,0.550085444,False,Congruence
4,Good fit!,Good fit. Great color. Not too warm so I would not recommend this to be worn on a winter run.,[],B0B5HJNJV6,B082XHLYZ5,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-11-18 15:17:19.732,0,False,,0.43456037210000004,False,Congruence
4,Pretty solid!,I love it. It cuts through makeup easily. I do not use a lot just because it's oil. No breakouts from it either. Thumbs up!,[],B0BH4ZWZ75,B0BR4GL7Q6,AHPPX3NV2FSHEMKJVSFB23INOXFA,2022-11-18 15:40:19.330,0,False,,0.6355374358,True,Congruence
5,This company does not miss,Their products have always been amazing. This is no different. Works well and leaves my hair feeling amazing!,[],B0BSR6WK1Q,B0BXB4J297,AHPPX3NV2FSHEMKJVSFB23INOXFA,2023-03-08 13:11:48.332,1,False,,0.6002588981,True,Congruence
5,Super winter moisturizer,"Really good. As good as hand cream gets.<br /><br />Smooth, super moist (too moist if you handle legal docs too soon after application). Nice scent.<br /><br />Much better than expected.",[],B07J2QZBTP,B07J2QZBTP,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2020-01-11 22:29:15.858,0,False,All Beauty,0.5163763582,False,Utilitarian
5,As advertised,The product delivers. It's a nice hyaluronic serum.<br /><br />Value for money. Better than expected.,[],B087D1YQ2H,B087D1YQ2H,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2020-09-27 19:56:45.051,0,False,All Beauty,0.5845684046,False,Utilitarian
5,Nice value,"10-year-old super mega-brand vs. SOGUE:<br /><br />1. The SOGUE operates 10K VBM (vibrations/minute) faster. That's why I choose the SOGUE.<br /><br />2. Generic replacement brushes aren't interchangeable between the two. The SOGUE has a smaller shaft. The brushes are also smaller.<br /><br />3. The SOGUE comes with like a year's supply of brushes, unlike the super mega-brand. They are just a tad softer than I prefer. It took me some years to technically discriminate my preferred bristle adjective (soft, medium, hard) for re-order. My brush changing rule is 'new brush for every recharge' as brushes are now so inexpensive. The charges on these toothbrushes have got to be the longest-lasting rechargeable device in the house. It seems like months go by on a charge.<br /><br />4. The SOGUE and brush are about a quarter smaller. It's a noticeable difference. After a minute of thought, I think smaller is likely better as your teeth and the spaces in between are much smaller than you think. Maybe it's getting in tighter corners.<br /><br />5. The SOGUE charges in like 2 hours vs. overnight for the super mega-brand.<br /><br />I was looking at the super mega-brand's newest models at the big-box store. The price is absurd given all the competition from suppliers like SOGUE. The latest super mega-brand models appear the same size as the SOGUE. At a third of the price and assuming the charge life is long, it's a no-brainer. I'll adapt. Most of the difference between the two is a matter of personal preference.<br /><br />SOGUE wins for now. Better than advertised.<br /><br />Was my review helpful? If so, click ""Helpful"" so I can know.",[],B08ZNFFR8P,B08ZNFFR8P,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2021-06-12 00:27:24.437,3,False,All Beauty,0.4982498912,False,Utilitarian
5,Fantastic!,"This 6-head Suttik replaces what seems like an identical motor version with 5-heads. This breed of shavers is the first I've ever used in the steamy hot AM shower every day. Day after day. What a time saver! It does a fantastic job. It delivers a better shave than my really high-$ screen shaver.<br /><br />6 heads is an improvement over 5. First, it simply covers more area. This is your head ---> a spheroid with protuberances. The 6-head shaver conforms to stuff like your ears and jawline better. 6-heads get the cutter closer to the nooks and crannies where those obnoxious thickets of long hairs might survive for a couple of days before someone points and say, ""Ewee!""<br /><br />The shaver is small and easy to hold. A charge lasts more than a month. Cleaning is easy. I use shaving cream to lubricate, just like a regular razor. A 'dry' shave in the shower might sound like an oxymoron, but you'll know what I mean when you use it once.<br /><br />I'm sold. Adds at least 5-minutes of goof-off time in my morning routine. I'll take every minute I can gather. Perseverance might payoff with a straight razor shave, but the time saved here to goof off in the AM pays off immediately!<br /><br />It's revolutionary.<br /><br />Was my review helpful? If so, click ""Helpful"" so I can know.",[],B08ZCPVWDT,B08ZCPVWDT,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2021-06-12 02:32:29.834,4,False,All Beauty,0.5196170806,False,Utilitarian
5,Delightful system,A creative dispenser design provides excellent control. I like everything about it. No shine. It makes skin feel like the morning dew.<br /><br />It's pricey and worth it. I will re-buy.,[],B085XZF8WQ,B085XZF8WQ,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2021-07-12 01:51:40.127,0,False,All Beauty,0.6222479212,True,Congruence
5,Overnite cream,Goes on smooth. Takes a while to soak in and is sticky before being fully absorbed. Excellent results by morning.<br /><br />I like it.,[],B09K77RBHB,B09K77RBHB,AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,2021-12-03 14:48:36.015,0,False,All Beauty,0.5585818672,False,Congruence
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Amazing product,I used this product tonight! The callus remover gel and the callus sponge works amazing. I put the lotion on when I was done and out socks on for the night.,[],B09314DCTD,B0821T443T,AHPUPS6DAAXYDLLPOY6MKWKCNIQA,2022-07-11 00:21:33.950,1,True,,0.5091827486,False,Baseline
5,Beautiful fragrance. I get compliments.,Beautiful soft scent I remember my mother wearing. Smells just as nice today.,[],B01M14LUTR,B01M14LUTR,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2017-02-24 12:42:51.000,1,True,All Beauty,0.57594305,False,Baseline
5,Beautiful fragrance. I get compliments.,Beautiful soft scent I remember my mother wearing. Smells just as nice today.,[],B01M14LUTR,B01M14LUTR,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2017-02-24 12:42:51.000,1,True,All Beauty,0.57594305,False,Baseline
5,Beautiful fragrance. I get compliments.,Beautiful soft scent I remember my mother wearing. Smells just as nice today.,[],B01M14LUTR,B01M14LUTR,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2017-02-24 12:42:51.000,1,True,All Beauty,0.57594305,False,Baseline
5,Beautiful fragrance. I get compliments.,Beautiful soft scent I remember my mother wearing. Smells just as nice today.,[],B01M14LUTR,B01M14LUTR,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2017-02-24 12:42:51.000,1,True,All Beauty,0.57594305,False,Baseline
5,Great human hair for under $200!,"Okay let’s start by saying human hair lace front wigs for under $200 are rare. Good ones are almost impossible to find. This one is well worth the money. I ordered the 18” and when I received it (prime 2 days) it looked like a hot mess. Yellow, body wave soft but messy. I colored it with medium ash blond and light ash blond box color. It took the ash color too well! I went back and redid it in pale beige blond and lightened it up. I still need to do platinum highlights and a shadow root. I conditioned, blow dried and straightened with a flat iron. It straightened absolutely beautifully. I cut off about 3” because sadly the ends were too thin. The hair is gorgeous though. I curl it with a 1 1/4” curling iron and it looks great at first but curl doesn’t stay well in humidity. It remains soft smooth and silky though. Now the cap-lace front appears pretty much preplucked. I plucked my part. I did not pluck the edges as they were great as is. Lace melted into my hairline. Cap is comfortable and wefts do not show. Good natural density. My one issue:: this cap is BIG. That’s perfect if you have a bigger head or tons of bio hair but I don’t. I’m a petite average and the bigger circumference on this wig makes it difficult to lay the lace without overlap and buckling. Also the cap itself is a little baggy on me. I make it work but I could never wear it without a wig grip underneath and it’s still biggish. Overall though a great wig for the price!!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL.jpg', 'attachment_type': 'IMAGE'}]",B0787RV1KG,B0787RV1KG,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2018-06-17 14:46:33.630,15,True,All Beauty,0.588426887,False,Baseline
5,Great human hair for under $200!,"Okay let’s start by saying human hair lace front wigs for under $200 are rare. Good ones are almost impossible to find. This one is well worth the money. I ordered the 18” and when I received it (prime 2 days) it looked like a hot mess. Yellow, body wave soft but messy. I colored it with medium ash blond and light ash blond box color. It took the ash color too well! I went back and redid it in pale beige blond and lightened it up. I still need to do platinum highlights and a shadow root. I conditioned, blow dried and straightened with a flat iron. It straightened absolutely beautifully. I cut off about 3” because sadly the ends were too thin. The hair is gorgeous though. I curl it with a 1 1/4” curling iron and it looks great at first but curl doesn’t stay well in humidity. It remains soft smooth and silky though. Now the cap-lace front appears pretty much preplucked. I plucked my part. I did not pluck the edges as they were great as is. Lace melted into my hairline. Cap is comfortable and wefts do not show. Good natural density. My one issue:: this cap is BIG. That’s perfect if you have a bigger head or tons of bio hair but I don’t. I’m a petite average and the bigger circumference on this wig makes it difficult to lay the lace without overlap and buckling. Also the cap itself is a little baggy on me. I make it work but I could never wear it without a wig grip underneath and it’s still biggish. Overall though a great wig for the price!!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL.jpg', 'attachment_type': 'IMAGE'}]",B0787RV1KG,B0787RV1KG,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2018-06-17 14:46:33.630,15,True,All Beauty,0.588426887,False,Baseline
5,Great human hair for under $200!,"Okay let’s start by saying human hair lace front wigs for under $200 are rare. Good ones are almost impossible to find. This one is well worth the money. I ordered the 18” and when I received it (prime 2 days) it looked like a hot mess. Yellow, body wave soft but messy. I colored it with medium ash blond and light ash blond box color. It took the ash color too well! I went back and redid it in pale beige blond and lightened it up. I still need to do platinum highlights and a shadow root. I conditioned, blow dried and straightened with a flat iron. It straightened absolutely beautifully. I cut off about 3” because sadly the ends were too thin. The hair is gorgeous though. I curl it with a 1 1/4” curling iron and it looks great at first but curl doesn’t stay well in humidity. It remains soft smooth and silky though. Now the cap-lace front appears pretty much preplucked. I plucked my part. I did not pluck the edges as they were great as is. Lace melted into my hairline. Cap is comfortable and wefts do not show. Good natural density. My one issue:: this cap is BIG. That’s perfect if you have a bigger head or tons of bio hair but I don’t. I’m a petite average and the bigger circumference on this wig makes it difficult to lay the lace without overlap and buckling. Also the cap itself is a little baggy on me. I make it work but I could never wear it without a wig grip underneath and it’s still biggish. Overall though a great wig for the price!!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL.jpg', 'attachment_type': 'IMAGE'}]",B0787RV1KG,B0787RV1KG,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2018-06-17 14:46:33.630,15,True,All Beauty,0.588426887,False,Baseline
5,Great human hair for under $200!,"Okay let’s start by saying human hair lace front wigs for under $200 are rare. Good ones are almost impossible to find. This one is well worth the money. I ordered the 18” and when I received it (prime 2 days) it looked like a hot mess. Yellow, body wave soft but messy. I colored it with medium ash blond and light ash blond box color. It took the ash color too well! I went back and redid it in pale beige blond and lightened it up. I still need to do platinum highlights and a shadow root. I conditioned, blow dried and straightened with a flat iron. It straightened absolutely beautifully. I cut off about 3” because sadly the ends were too thin. The hair is gorgeous though. I curl it with a 1 1/4” curling iron and it looks great at first but curl doesn’t stay well in humidity. It remains soft smooth and silky though. Now the cap-lace front appears pretty much preplucked. I plucked my part. I did not pluck the edges as they were great as is. Lace melted into my hairline. Cap is comfortable and wefts do not show. Good natural density. My one issue:: this cap is BIG. That’s perfect if you have a bigger head or tons of bio hair but I don’t. I’m a petite average and the bigger circumference on this wig makes it difficult to lay the lace without overlap and buckling. Also the cap itself is a little baggy on me. I make it work but I could never wear it without a wig grip underneath and it’s still biggish. Overall though a great wig for the price!!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cMUbhpbtL.jpg', 'attachment_type': 'IMAGE'}]",B0787RV1KG,B0787RV1KG,AHPYSCM7H5ZMJBJTQV4QJLDBARPA,2018-06-17 14:46:33.630,15,True,All Beauty,0.588426887,False,Baseline
5,~ Softening and Smoothing with a Delicious Light True Citrus Scent. ~,"I have medium length naturally wavy, processed hair that tends to be frizzy if I don’t use good hair products, especially conditioner. After coming across this conditioner, it sounded perfect for my hair, so I decided to give it a try. The bottle itself is streamline and attractive, containing all of the pertinent information such as ingredients, directions, cautions, company information, and Made in the USA. I like that it is also paraben-free, sulfate-free, cruelty-free, organic, and vegan. The easy flip-top lid is very helpful in dispensing the conditioner and I am always happy when a product comes with a tamper-proof seal in place, as this did.<br /><br />This conditioner is beautifully creamy, thick, and rich and smells wonderfully fresh and citrusy, uplifting and delicious, and is perfect for men and women. I have been washing my hair as usual, applying this conditioner and then using a wide-tooth comb to remove any tangles, after which I leave the conditioner on while I shave my legs and wash my body. This gives the conditioner a little extra time to do lovely things for my hair. I then gently pat my hair dry with my towel, apply a light Argan serum, and then let it air dry the rest of the way. I love how soft and smooth this conditioner makes my hair feel.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61spnJTUQhL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61spnJTUQhL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61spnJTUQhL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718n2QYi+yL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718n2QYi+yL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718n2QYi+yL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SE6hbmY5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SE6hbmY5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SE6hbmY5L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tgZY-aA1L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tgZY-aA1L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tgZY-aA1L.jpg', 'attachment_type': 'IMAGE'}]",B01GESHD60,B01GESHD60,AHQ4VAOPWBYUD3FUNK53CM6N77BA,2016-08-13 01:09:22.000,4,False,All Beauty,0.6409073693,True,Congruence
5,~ Refreshing Grunge Fighter! ~,"This Pure Bliss Micellar Cleansing Water arrived in a plastic bag to assure that, if it did leak, it did not leak on other products, but it did not leak. It is a generous eight ounces, comes in a clear plastic bottle so you can tell when the product is getting low, and it comes with a handy flip-top lid that can be manipulated with one hand for ease of use. The scent of this is very light, if there is any at all. The label is tidy and contains the pertinent information, such as ingredients, Made in the USA, product information, and directions. The “Best by” date is clearly marked on the bottom of the bottle and is about a year out, giving me plenty of time to use the Micellar Cleansing Water.<br /><br />Life is busy and there is always a lot to do, which is the perfect reason that I love this Micellar Cleansing Water. It’s great to use any time you want to wash your face, but my favorite use for it is when I come in from gardening or I have been busy working away at cleaning the house or whatever job I have been doing that may get me feeling a little grungy. I just put a dab of this on a cotton round and wash my face well with it, helping to make sure all that dirt isn’t left on my face too long and it works perfectly and is wonderfully refreshing. I love how easy this is to use, how quick it is to use, how well it works, and that it contains absolutely no harmful ingredients. I have not tried Micellar Cleansing Water before this. I’m very happy with this and am thankful I stumbled across it. I love it!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61uP6oX4CiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61uP6oX4CiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61uP6oX4CiL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZlECSrvzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZlECSrvzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZlECSrvzL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c4CHXKGuL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c4CHXKGuL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c4CHXKGuL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eUubkNnVL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eUubkNnVL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eUubkNnVL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mht-K+p5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mht-K+p5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mht-K+p5L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vdjKIj-DL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vdjKIj-DL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vdjKIj-DL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71z36K0DVGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71z36K0DVGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71z36K0DVGL.jpg', 'attachment_type': 'IMAGE'}]",B01BH8FGA2,B01BH8FGA2,AHQ4VAOPWBYUD3FUNK53CM6N77BA,2016-08-24 00:22:57.000,0,False,All Beauty,0.6674266739,True,Congruence
